"participant","load","PROLIFIC_PID","negLL","alpha","forget","rho","noise","neg_alpha","K","pre_mean","post_mean","PES","postCorr_mean","PES_adj","accuracy","N","P","D","N_skip","P_skip","D_skip","MSS","MSS_skip","ref","pers","paranoia","ref_skip","pers_skip","checks","z_P","z_N","z_D","z_pers","z_ref","sz","psych","postErr_unadj","postCorr_unadj","PES_trad","rt_pre4","rt_post4","peri_rt","PES_rig","persever"
"040276","4","66e9110068b757c1c1ccfb45",246.381363051078,0.00507484523797596,0.34109736880704,0.946765098981535,0.0581339472705321,0.0655381499259196,3.63192807716785,0.7917975,0.834790476190476,0.0429929761904763,0.677355128205128,0.157435347985348,0.769444444444444,3,6,6,0,0,0,15,0,8,1,9,0,0,3,0.654504648501757,-0.25816480073767,0.578603925384132,-0.944734946749107,-0.404724854962374,-0.0749032057126523,-0.0290878069563978,0.808455421686747,0.707963138686131,0.100492283000616,0.666914285714286,0.815222222222222,0.741068253968254,0.0937222222222223,0.93446185007408
"046281","2","6696ce2085087c25d102f853",222.259461751909,0.00998238755111057,0.325900819633222,0.909510283155211,0.0381226259176422,0.128387733298351,2.34527650038752,0.4442,0.495954545454545,0.0517545454545455,0.427456862745098,0.0684976827094474,0.916666666666667,2,3,0,0,0,0,5,0,2,0,2,0,0,3,-0.268142465773694,-0.634006404055625,-0.946442154956593,-1.04440646809945,-1.16421111430034,-0.81144172143714,-0.855800550782519,0.497066666666667,0.428354320987654,0.0687123456790124,0.50164,0.37393,0.437785,0.0581695454545455,0.871612266701649
"046281","4","6696ce2085087c25d102f853",222.259461751909,0.00998238755111057,0.325900819633222,0.909510283155211,0.0381226259176422,0.128387733298351,2.34527650038752,0.684405128205128,0.717617073170732,0.0332119449656035,0.589525506072874,0.128091567097857,0.802777777777778,2,3,0,0,0,0,5,0,2,0,2,0,0,3,-0.268142465773694,-0.634006404055625,-0.946442154956593,-1.04440646809945,-1.16421111430034,-0.81144172143714,-0.855800550782519,0.718083098591549,0.605821328671329,0.112261769920221,0.5666,0.530186666666667,0.548393333333333,0.169223739837398,0.871612266701649
"056207","2","66f0aa8ae120b6df7b9b6f59",585.613353186952,0.00218037465310268,0.995227530575635,0.634778707771847,0.001,0.001,1.41667477163169,0.586454054054054,0.530723684210526,-0.0557303698435277,0.77445,-0.243726315789474,0.327777777777778,2,5,0,0,0,0,7,0,12,15,27,0,0,3,0.34695561040994,-0.634006404055625,-0.946442154956593,0.450666352155692,0.101599317929604,-0.136245455703396,-0.0118052186153391,0.711342424242424,1.002144,-0.290801575757576,1.0742,1.1851,1.12965,-0.598926315789474,0.999
"056207","4","66f0aa8ae120b6df7b9b6f59",585.613353186952,0.00218037465310268,0.995227530575635,0.634778707771847,0.001,0.001,1.41667477163169,0.678384615384615,0.596253164556962,-0.0821314508276534,0.953642592592593,-0.357389428035631,0.372222222222222,2,5,0,0,0,0,7,0,12,15,27,0,0,3,0.34695561040994,-0.634006404055625,-0.946442154956593,0.450666352155692,0.101599317929604,-0.136245455703396,-0.0118052186153391,0.503815254237288,0.825010169491525,-0.321194915254237,1.04535,0.866033333333333,0.955691666666667,-0.359438502109705,0.999
"058573","2","66eb60471791cec1427aba4c",270.761498211905,0.00256497552337062,0.162233749858814,0.93155225979486,0.0125666909792258,0.444431018021156,3.38504101888352,1.22905454545455,1.72689375,0.497839204545454,0.798339007092199,0.928554742907801,0.872222222222222,4,1,0,0,0,0,5,0,4,1,5,0,0,3,-0.883240541957328,0.117676802580284,-0.946442154956593,-0.944734946749107,-0.911049027854351,-0.713557973787419,-0.921366667879345,1.67324736842105,0.80521968503937,0.868027683381682,1.25758,0.85565,1.056615,0.67027875,0.555568981978844
"058573","4","66eb60471791cec1427aba4c",270.761498211905,0.00256497552337062,0.162233749858814,0.93155225979486,0.0125666909792258,0.444431018021156,3.38504101888352,1.78916578947368,1.9657925,0.176626710526316,1.41309921875,0.55269328125,0.827777777777778,4,1,0,0,0,0,5,0,4,1,5,0,0,3,-0.883240541957328,0.117676802580284,-0.946442154956593,-0.944734946749107,-0.911049027854351,-0.713557973787419,-0.921366667879345,1.94192666666667,1.46735890410959,0.474567762557077,1.74592857142857,1.93486111111111,1.84039484126984,0.125397658730159,0.555568981978844
"081277","2","66ec63be38911230ae04ba19",261.607097009349,0.00797002110080832,0.335437216104293,0.993968043400796,0.0542711627317981,0.423758081395953,2.375456501871,0.5075,0.637515384615385,0.130015384615385,0.536756849315069,0.100758535300316,0.888888888888889,2,1,0,0,0,0,3,0,16,21,37,0,0,3,-0.883240541957328,-0.634006404055625,-0.946442154956593,1.04869548025775,0.607923490821582,-0.161414025978043,-0.0432659314586474,0.612415,0.545098709677419,0.0673162903225807,0.5324,0.569811111111111,0.551105555555556,0.0864098290598291,0.576241918604047
"081277","4","66ec63be38911230ae04ba19",261.607097009349,0.00797002110080832,0.335437216104293,0.993968043400796,0.0542711627317981,0.423758081395953,2.375456501871,0.675880555555556,0.841766666666667,0.165886111111111,0.650254251012146,0.191512415654521,0.797222222222222,2,1,0,0,0,0,3,0,16,21,37,0,0,3,-0.883240541957328,-0.634006404055625,-0.946442154956593,1.04869548025775,0.607923490821582,-0.161414025978043,-0.0432659314586474,0.890735211267606,0.685655830388693,0.205079380878913,0.731078571428571,0.6353,0.683189285714286,0.158577380952381,0.576241918604047
"105008","2","66da3a38015c1244cc2b278f",250.340692669221,0.00403649801336629,0.348542024383977,0.838303102367781,0.001,0.133131179429084,3.76577379875565,0.685736363636364,0.816321428571429,0.130585064935065,0.564937837837838,0.251383590733591,0.9,1,2,0,0,0,0,3,0,20,26,46,0,0,3,-0.575691503865511,-1.00984800737358,-0.946442154956593,1.54705308700946,1.11424766371356,0.0258638169054679,0.28479177297523,0.813638888888889,0.582432075471698,0.231206813417191,0.55855,0.512144444444444,0.535347222222222,0.280974206349206,0.866868820570916
"105008","4","66da3a38015c1244cc2b278f",250.340692669221,0.00403649801336629,0.348542024383977,0.838303102367781,0.001,0.133131179429084,3.76577379875565,0.68542619047619,0.666971428571429,-0.0184547619047619,0.730550406504065,-0.0635789779326364,0.808333333333333,1,2,0,0,0,0,3,0,20,26,46,0,0,3,-0.575691503865511,-1.00984800737358,-0.946442154956593,1.54705308700946,1.11424766371356,0.0258638169054679,0.28479177297523,0.712011940298507,0.753622222222222,-0.0416102819237147,0.676366666666667,0.79013,0.733248333333333,-0.0662769047619047,0.866868820570916
"110722","2","66db9db4324609f1a7231f49",262.812003494242,0.00660157786765342,0.001,0.974743993194363,0.0177648963472156,0.0213243621931591,2.25441521388343,0.753833333333333,0.954777777777778,0.200944444444444,0.789395973154362,0.165381804623415,0.877777777777778,2,3,5,0,0,0,10,0,17,6,23,0,0,3,-0.268142465773694,-0.634006404055625,0.324429578660678,-0.446377339997393,0.734504534044576,-0.0579184194242914,0.0861035767335419,0.9750625,0.855281553398058,0.119780946601942,0.5275,0.79225,0.659875,0.294902777777778,0.978675637806841
"110722","4","66db9db4324609f1a7231f49",262.812003494242,0.00660157786765342,0.001,0.974743993194363,0.0177648963472156,0.0213243621931591,2.25441521388343,1.0303488372093,1.13397826086957,0.103629423660263,0.911088709677419,0.222889551192146,0.816666666666667,2,3,5,0,0,0,10,0,17,6,23,0,0,3,-0.268142465773694,-0.634006404055625,0.324429578660678,-0.446377339997393,0.734504534044576,-0.0579184194242914,0.0861035767335419,1.16266153846154,0.948439446366782,0.214222092094756,1.01546153846154,0.916,0.965730769230769,0.168247491638796,0.978675637806841
"113246","2","65c883c0c0ea0a7065dd8ca6",243.316580120594,0.102538988709236,0.001,0.70919309745738,0.100936891586873,0.0468500383450038,2.33109182298787,0.591764705882353,0.7187,0.126935294117647,0.601343511450382,0.117356488549618,0.838888888888889,4,4,8,0,0,0,16,0,15,22,37,0,0,3,0.039406572318123,0.117676802580284,1.08695261883104,1.14836700160809,0.481342447598588,0.574749088587226,0.689017160088961,0.703448275862069,0.596662162162162,0.106786113699907,0.512888888888889,0.544285714285714,0.528587301587302,0.190112698412698,0.953149961654996
"113246","4","65c883c0c0ea0a7065dd8ca6",243.316580120594,0.102538988709236,0.001,0.70919309745738,0.100936891586873,0.0468500383450038,2.33109182298787,0.832625,0.899970588235294,0.0673455882352941,0.785131086142322,0.114839502092972,0.836111111111111,4,4,8,0,0,0,16,0,15,22,37,0,0,3,0.039406572318123,0.117676802580284,1.08695261883104,1.14836700160809,0.481342447598588,0.574749088587226,0.689017160088961,0.892103448275862,0.785328859060403,0.106774589215459,0.717384615384615,0.936823529411765,0.82710407239819,0.072866515837104,0.953149961654996
"12233","2","669cb07ff0740074dc39c352",491.975717255164,0.00119316125446068,0.443573839735003,0.942870814627071,0.001,0.001,1.87291870185594,0.528325,0.604415384615385,0.0760903846153845,0.503679310344828,0.100736074270557,0.905555555555556,3,4,3,0,0,0,10,0,1,2,3,0,0,3,0.039406572318123,-0.25816480073767,-0.18391911478623,-0.845063425398764,-1.29079215752333,-0.507706585225575,-0.570092031347551,0.610582352941176,0.512633757961783,0.097948594979393,0.4748875,0.479858333333333,0.477372916666667,0.127042467948718,0.999
"12233","4","669cb07ff0740074dc39c352",491.975717255164,0.00119316125446068,0.443573839735003,0.942870814627071,0.001,0.001,1.87291870185594,0.538826582278481,0.556634146341463,0.0178075640629823,0.674368571428571,-0.117734425087108,0.427777777777778,3,4,3,0,0,0,10,0,1,2,3,0,0,3,0.039406572318123,-0.25816480073767,-0.18391911478623,-0.845063425398764,-1.29079215752333,-0.507706585225575,-0.570092031347551,0.483848,0.616161842105263,-0.132313842105263,0.6793625,0.70262,0.69099125,-0.134357103658537,0.999
"131231","2","6631097f99df7dc67aca3d75",744.399452698722,0.00281572796324389,0.35550871605055,0.545682249947896,0.001,0.0698060714576958,4.26954774256944,0.491529166666667,0.824807692307692,0.333278525641026,0.47911619047619,0.345691501831502,0.733333333333333,4,1,2,0,0,0,7,0,8,4,12,0,0,3,-0.883240541957328,0.117676802580284,-0.438093461509684,-0.645720382698078,-0.404724854962374,-0.450820487709436,-0.592944810281866,0.803064705882353,0.533826363636364,0.269238342245989,0.751978571428571,0.49581875,0.623898660714286,0.200909031593407,0.930193928542304
"131231","4","6631097f99df7dc67aca3d75",744.399452698722,0.00281572796324389,0.35550871605055,0.545682249947896,0.001,0.0698060714576958,4.26954774256944,0.708782,0.687455555555556,-0.0213264444444444,0.745520114942529,-0.0580645593869732,0.633333333333333,4,1,2,0,0,0,7,0,8,4,12,0,0,3,-0.883240541957328,0.117676802580284,-0.438093461509684,-0.645720382698078,-0.404724854962374,-0.450820487709436,-0.592944810281866,0.594706779661017,0.737514371257485,-0.142807591596468,0.776885714285714,0.562735294117647,0.669810504201681,0.017645051353875,0.930193928542304
"131400","2","5f0cf5733a963c705e8b259d",203.128885555547,0.0696781244787828,0.00152093199350096,0.999,0.099666028588395,0.292341460253652,2.00000000000016,0.377571428571429,0.410466666666667,0.0328952380952381,0.369666666666667,0.0408,0.916666666666667,3,0,6,0,0,0,9,0,5,0,5,0,0,3,-1.19078958004914,-0.25816480073767,0.578603925384132,-1.04440646809945,-0.784467984631357,-0.539844981626698,-0.610265026848955,0.421230769230769,0.38839552238806,0.0328352468427096,0.466818181818182,0.386357142857143,0.426587662337662,-0.0161209956709957,0.707658539746348
"131400","4","5f0cf5733a963c705e8b259d",203.128885555547,0.0696781244787828,0.00152093199350096,0.999,0.099666028588395,0.292341460253652,2.00000000000016,0.597551724137931,0.602870967741935,0.00531924360400449,0.48952296819788,0.113347999544056,0.877777777777778,3,0,6,0,0,0,9,0,5,0,5,0,0,3,-1.19078958004914,-0.25816480073767,0.578603925384132,-1.04440646809945,-0.784467984631357,-0.539844981626698,-0.610265026848955,0.648852941176471,0.515847290640394,0.133005650536076,0.466692307692308,0.550941176470588,0.508816742081448,0.0940542256604875,0.707658539746348
"132267","2","66404f7c39df6ec6f06106e4",338.203557665568,0.00182806785682867,0.168889878394187,0.748532404289269,0.001,0.192507848056151,4.88584858176168,0.586094444444444,0.742680952380952,0.156586507936508,0.537056198347107,0.205624754033845,0.794444444444444,5,0,0,0,0,0,5,0,2,0,2,0,0,3,-1.19078958004914,0.493518405898239,-0.946442154956593,-1.04440646809945,-1.16421111430034,-0.770466182301458,-1.08646232935138,0.715758823529412,0.550106474820144,0.165652348709268,0.554211111111111,0.486571428571429,0.52039126984127,0.222289682539683,0.807492151943849
"132267","4","66404f7c39df6ec6f06106e4",338.203557665568,0.00182806785682867,0.168889878394187,0.748532404289269,0.001,0.192507848056151,4.88584858176168,0.695910256410256,0.682210256410256,-0.0136999999999999,0.619358015267176,0.0628522411430809,0.841666666666667,5,0,0,0,0,0,5,0,2,0,2,0,0,3,-1.19078958004914,0.493518405898239,-0.946442154956593,-1.04440646809945,-1.16421111430034,-0.770466182301458,-1.08646232935138,0.651556363636364,0.626949833887043,0.0246065297493204,0.70147,0.681554166666667,0.691512083333333,-0.00930182692307691,0.807492151943849
"135000","2","66343f0533557738374fd12e",411.615531539271,0.00395782924304931,0.382949568054044,0.61057830325972,0.001,0.0479160310726473,3.23902858539088,0.59295,0.53807619047619,-0.0548738095238095,0.55918813559322,-0.0211119451170299,0.777777777777778,8.66666666666667,6,8,1,0,0,22.5945945945946,1,24,27,51,0,0,3,0.654504648501757,1.87160428473074,1.08695261883104,1.64672460835981,1.62057183660554,1.37607159940578,1.25218842807454,0.621541025641026,0.585412408759124,0.0361286168819016,0.57225,0.595518181818182,0.583884090909091,-0.0458079004329005,0.952083968927353
"135000","4","66343f0533557738374fd12e",411.615531539271,0.00395782924304931,0.382949568054044,0.61057830325972,0.001,0.0479160310726473,3.23902858539088,0.886674,0.907952941176471,0.0212789411764707,0.841343979057592,0.066608962118879,0.672222222222222,8.66666666666667,6,8,1,0,0,22.5945945945946,1,24,27,51,0,0,3,0.654504648501757,1.87160428473074,1.08695261883104,1.64672460835981,1.62057183660554,1.37607159940578,1.25218842807454,0.778079310344828,0.847099583333333,-0.0690202729885058,0.875692307692308,0.949441176470588,0.912566742081448,-0.00461380090497732,0.952083968927353
"138140","4","66d8aade0cd837ec984bd7b7",158.785973786273,0.00552165859201279,0.347736409250041,0.972690967754961,0.001,0.651778204331037,3.1028232436099,0.88500625,0.908511428571429,0.0235051785714285,0.666871428571429,0.24164,0.855555555555556,6,5,5,0,0,0,16,0,17,26,43,0,0,3,0.34695561040994,0.869360009216194,0.324429578660678,1.54705308700946,0.734504534044576,0.76446056386817,0.738235702531164,0.958751923076923,0.694764918032787,0.263987005044136,0.724833333333333,0.639153333333333,0.681993333333333,0.226518095238095,0.348221795668963
"144195","2","64143c6c286640f3d1348cf8",216.293970227946,0.00263398184693743,0.201625120537657,0.902784874680169,0.0215196846766512,0.0782701945933617,3.9767877816592,0.497436363636364,0.763392857142857,0.265956493506493,0.5659,0.197492857142857,0.894444444444444,9,2,5,0,0,0,16,0,4,3,7,0,0,3,-0.575691503865511,1.99688481917006,0.324429578660678,-0.745391904048421,-0.911049027854351,0.0178363924124904,-0.476925714276901,0.773631578947368,0.566794936708861,0.206836642238508,0.535833333333333,0.510518181818182,0.523175757575758,0.240217099567099,0.921729805406638
"144195","4","64143c6c286640f3d1348cf8",216.293970227946,0.00263398184693743,0.201625120537657,0.902784874680169,0.0215196846766512,0.0782701945933617,3.9767877816592,0.941978787878788,0.898981818181818,-0.0429969696969696,0.957678798586572,-0.0586969804047542,0.883333333333333,9,2,5,0,0,0,16,0,4,3,7,0,0,3,-0.575691503865511,1.99688481917006,0.324429578660678,-0.745391904048421,-0.911049027854351,0.0178363924124904,-0.476925714276901,0.895985294117647,0.954515589353612,-0.0585302952359651,1.10164285714286,0.968264705882353,1.03495378151261,-0.135971963330787,0.921729805406638
"158385","2","66114abadc5fec355064c14f",160.395355587286,0.00643451715035715,0.0586203473917812,0.925392940888261,0.0318968632350949,0.0829379693823843,3.81259218561401,0.484909090909091,0.616966666666667,0.132057575757576,0.487848591549296,0.129118075117371,0.872222222222222,5,0,0,0,0,0,5,0,8,5,13,0,0,3,-1.19078958004914,0.493518405898239,-0.946442154956593,-0.546048861347735,-0.404724854962374,-0.518897409083521,-0.772001362828962,0.676526086956522,0.49649477124183,0.180031315714692,0.62645,0.527377777777778,0.576913888888889,0.0400527777777778,0.917062030617616
"158385","4","66114abadc5fec355064c14f",160.395355587286,0.00643451715035715,0.0586203473917812,0.925392940888261,0.0318968632350949,0.0829379693823843,3.81259218561401,0.602878947368421,0.732480952380952,0.129602005012531,0.563879207920792,0.16860174446016,0.905555555555556,5,0,0,0,0,0,5,0,8,5,13,0,0,3,-1.19078958004914,0.493518405898239,-0.946442154956593,-0.546048861347735,-0.404724854962374,-0.518897409083521,-0.772001362828962,0.775479411764706,0.572200621118012,0.203278790646694,0.67535,0.650726666666667,0.663038333333333,0.0694426190476189,0.917062030617616
"169450","2","667ac6b129dcc2ed06d1e372",137.41330454158,0.0141128064237412,0.161020477795084,0.800197567142687,0.0115402725930702,0.0956484413493589,3.67589123041634,0.543025,0.818845454545455,0.275820454545455,0.561875496688742,0.256969957856713,0.9,4,3,2,0,0,0,9,0,4,2,6,0,0,3,-0.268142465773694,0.117676802580284,-0.438093461509684,-0.845063425398764,-0.911049027854351,-0.468934315591242,-0.615587095134123,0.754288888888889,0.569987421383648,0.184301467505241,0.70145,0.56125,0.63135,0.187495454545454,0.904351558650641
"169450","4","667ac6b129dcc2ed06d1e372",137.41330454158,0.0141128064237412,0.161020477795084,0.800197567142687,0.0115402725930702,0.0956484413493589,3.67589123041634,0.967770588235294,0.973065,0.0052944117647058,0.847507590759076,0.125557409240924,0.897222222222222,4,3,2,0,0,0,9,0,4,2,6,0,0,3,-0.268142465773694,0.117676802580284,-0.438093461509684,-0.845063425398764,-0.911049027854351,-0.468934315591242,-0.615587095134123,1.04478518518519,0.891526199261993,0.153258985923193,0.8522,0.883355555555556,0.867777777777778,0.105287222222222,0.904351558650641
"172622","2","5c03582c1a20110001e9843a",425.656672361442,0.0177811702059401,0.405722504922554,0.999,0.149799350838053,0.216358055099133,2.00000000000002,0.563969565217391,0.621261538461538,0.0572919732441471,0.50456694214876,0.116694596312778,0.822222222222222,6,2,3,0,0,0,11,0,16,10,26,0,0,3,-0.575691503865511,0.869360009216194,-0.18391911478623,-0.0476912545960215,0.607923490821582,0.133996325358003,-0.0498445956065452,0.628371428571429,0.542350427350427,0.0860210012210012,0.502263636363636,0.582192307692308,0.542227972027972,0.0790335664335664,0.783641944900867
"172622","4","5c03582c1a20110001e9843a",425.656672361442,0.0177811702059401,0.405722504922554,0.999,0.149799350838053,0.216358055099133,2.00000000000002,0.75076,0.701723728813559,-0.0490362711864406,0.811580487804878,-0.109856758991319,0.733333333333333,6,2,3,0,0,0,11,0,16,10,26,0,0,3,-0.575691503865511,0.869360009216194,-0.18391911478623,-0.0476912545960215,0.607923490821582,0.133996325358003,-0.0498445956065452,0.674786021505376,0.826166015625,-0.151379994119624,0.759539130434783,0.907044,0.833291565217391,-0.131567836403832,0.783641944900867
"177681","2","66fdd57ffbfc37c25100cd79",510.031134564995,0.00568794691239747,0.220500181965231,0.928966933938784,0.208042001954833,0.0570206753365964,2.00718959035966,0.725704761904762,0.818304761904762,0.0926,0.65605,0.162254761904762,0.788888888888889,2,8,0,0,0,0,10,0,19,18,37,0,0,3,1.26960272468539,-0.634006404055625,-0.946442154956593,0.749680916206721,0.987666620490565,0.285300340474092,0.515127026606521,0.809103571428571,0.707045689655172,0.102057881773399,0.581027272727273,0.843315384615385,0.712171328671329,0.106133433233433,0.942979324663404
"177681","4","66fdd57ffbfc37c25100cd79",510.031134564995,0.00568794691239747,0.220500181965231,0.928966933938784,0.208042001954833,0.0570206753365964,2.00718959035966,0.917544444444444,1.03773384615385,0.120189401709402,0.864201785714286,0.17353206043956,0.65,2,8,0,0,0,0,10,0,19,18,37,0,0,3,1.26960272468539,-0.634006404055625,-0.946442154956593,0.749680916206721,0.987666620490565,0.285300340474092,0.515127026606521,1.01823707865169,0.907761463414634,0.110475615237051,0.969488235294118,0.838395238095238,0.903941736694678,0.133792109459168,0.942979324663404
"192113","2","66eb44c15df514b90352f406",270.714029706752,0.00255196284017842,0.222802100819764,0.912152313369321,0.001,0.44624588729885,2.75090801727159,0.701855555555556,0.62355,-0.0783055555555555,0.630399324324324,-0.00684932432432428,0.888888888888889,1,5,0,0,0,0,6,0,17,18,35,0,0,3,0.34695561040994,-1.00984800737358,-0.946442154956593,0.749680916206721,0.734504534044576,-0.025029820333787,0.221174726426161,0.689195,0.6504,0.038795,0.47204,0.637190909090909,0.554615454545455,0.0689345454545455,0.55375411270115
"192113","4","66eb44c15df514b90352f406",270.714029706752,0.00255196284017842,0.222802100819764,0.912152313369321,0.001,0.44624588729885,2.75090801727159,0.784936,0.798939622641509,0.0140036226415095,0.752966222222222,0.0459734004192872,0.772222222222222,1,5,0,0,0,0,6,0,17,18,35,0,0,3,0.34695561040994,-1.00984800737358,-0.946442154956593,0.749680916206721,0.734504534044576,-0.025029820333787,0.221174726426161,0.815517073170732,0.785170909090909,0.0303461640798226,0.694469230769231,0.70390625,0.699187740384615,0.099751882256894,0.55375411270115
"197751","2","668f18dd4e7a89c0d83a8b77",238.941017792505,0.0050134490884939,0.389228665357222,0.761262606698257,0.0365286018547151,0.999,4.43332360320587,0.3787,0.442658823529412,0.0639588235294118,0.391096323529412,0.0515625,0.866666666666667,8,12,12,0,0,0,32,0,8,5,13,0,0,3,2.49979887705266,1.6210432158521,2.10365000572486,-0.546048861347735,-0.404724854962374,1.0547436764639,0.913168791616852,0.506920833333333,0.393025,0.113895833333333,0.417277777777778,0.313592307692308,0.365435042735043,0.0772237807943691,0.001
"197751","4","668f18dd4e7a89c0d83a8b77",238.941017792505,0.0050134490884939,0.389228665357222,0.761262606698257,0.0365286018547151,0.999,4.43332360320587,0.643794736842105,0.666378048780488,0.0225833119383825,0.604313740458015,0.0620643083224726,0.841666666666667,8,12,12,0,0,0,32,0,8,5,13,0,0,3,2.49979887705266,1.6210432158521,2.10365000572486,-0.546048861347735,-0.404724854962374,1.0547436764639,0.913168791616852,0.706098245614035,0.615071666666667,0.0910265789473684,0.654626666666667,0.60895,0.631788333333333,0.0345897154471544,0.001
"200865","2","66a8f94c5a74e286df1bc4bd",512.838093956774,0.00210920435879306,0.424721426357038,0.936069217552813,0.001,0.001,1.82049576637107,0.416571428571429,0.4480875,0.0315160714285714,0.501290625,-0.053203125,0.805555555555556,5,1,1,0,0,0,7,0,9,1,10,0,0,3,-0.883240541957328,0.493518405898239,-0.692267808233139,-0.944734946749107,-0.278143811739379,-0.460973740556143,-0.699596777169738,0.404848387096774,0.52342347826087,-0.118575091164095,0.3685,0.532575,0.4505375,-0.00245000000000001,0.999
"200865","4","66a8f94c5a74e286df1bc4bd",512.838093956774,0.00210920435879306,0.424721426357038,0.936069217552813,0.001,0.001,1.82049576637107,0.60135375,0.544501234567901,-0.0568525154320988,0.674610101010101,-0.1301088664422,0.5,5,1,1,0,0,0,7,0,9,1,10,0,0,3,-0.883240541957328,0.493518405898239,-0.692267808233139,-0.944734946749107,-0.278143811739379,-0.460973740556143,-0.699596777169738,0.526192045454545,0.694048863636364,-0.167856818181818,0.603527272727273,0.62925,0.616388636363636,-0.0718874017957352,0.999
"208862","2","66ebaa54c25adf4a7afc5ee4",271.438225379668,0.0125658770874346,0.001,0.957147664797273,0.067466606521269,0.015705455500475,3.19930253871631,0.617755555555556,0.505884615384615,-0.11187094017094,0.498834328358209,0.00705028702640642,0.816666666666667,3,0,0,0,0,0,3,0,8,0,8,0,0,3,-1.19078958004914,-0.25816480073767,-0.946442154956593,-1.04440646809945,-0.404724854962374,-0.768905571761046,-0.89659076451689,0.392589285714286,0.51247731092437,-0.119888025210084,0.45544,0.612033333333333,0.533736666666667,-0.0278520512820513,0.984294544499525
"208862","4","66ebaa54c25adf4a7afc5ee4",271.438225379668,0.0125658770874346,0.001,0.957147664797273,0.067466606521269,0.015705455500475,3.19930253871631,1.00093225806452,1.053046875,0.0521146169354838,0.879424817518248,0.173622057481752,0.858333333333333,3,0,0,0,0,0,3,0,8,0,8,0,0,3,-1.19078958004914,-0.25816480073767,-0.946442154956593,-1.04440646809945,-0.404724854962374,-0.768905571761046,-0.89659076451689,0.948094,0.901967218543046,0.0461267814569536,1.00506666666667,0.86709375,0.936080208333333,0.116966666666667,0.984294544499525
"209768","2","66d9a270756c39a91e21e7e2",172.536282455044,0.0262355431314207,0.001,0.999,0.0547253363383433,0.181978738028271,3.11308985328044,0.6138125,0.933636363636364,0.319823863636364,0.554805921052632,0.378830442583732,0.911111111111111,2,0,0,0,0,0,2,0,1,2,3,0,0,3,-1.19078958004914,-0.634006404055625,-0.946442154956593,-0.845063425398764,-1.29079215752333,-0.981418744396692,-1.06827182948196,1.01704375,0.56056,0.45648375,0.57342,0.5358375,0.55462875,0.379007613636364,0.818021261971729
"209768","4","66d9a270756c39a91e21e7e2",172.536282455044,0.0262355431314207,0.001,0.999,0.0547253363383433,0.181978738028271,3.11308985328044,1.00150833333333,1.21733571428571,0.215827380952381,0.772168620689655,0.445167093596059,0.886111111111111,2,0,0,0,0,0,2,0,1,2,3,0,0,3,-1.19078958004914,-0.634006404055625,-0.946442154956593,-0.845063425398764,-1.29079215752333,-0.981418744396692,-1.06827182948196,1.25298292682927,0.806585303514377,0.446397623314891,0.851714285714286,1.23341818181818,1.04256623376623,0.174769480519481,0.818021261971729
"211643","2","66e4d50193048d6987560e23",428.638254833051,0.00261424684221698,0.494585230079709,0.74587211236734,0.001,0.167390217503649,2.39345968821779,0.8419,0.8506875,0.00878750000000006,0.834345038167939,0.0163424618320611,0.822222222222222,2,0,0,0,0,0,2,0,11,10,21,0,0,3,-1.19078958004914,-0.634006404055625,-0.946442154956593,-0.0476912545960215,-0.0249817252933903,-0.568782223790155,-0.552476178723787,0.9366375,0.837255445544554,0.0993820544554456,0.778057142857143,0.861272727272727,0.819664935064935,0.0310225649350651,0.832609782496351
"211643","4","66e4d50193048d6987560e23",428.638254833051,0.00261424684221698,0.494585230079709,0.74587211236734,0.001,0.167390217503649,2.39345968821779,1.016715,1.03040759493671,0.0136925949367088,1.00656525423729,0.0238423406994208,0.552777777777778,2,0,0,0,0,0,2,0,11,10,21,0,0,3,-1.19078958004914,-0.634006404055625,-0.946442154956593,-0.0476912545960215,-0.0249817252933903,-0.568782223790155,-0.552476178723787,0.988364084507042,1.06756363636364,-0.079199551856594,1.05522857142857,1.03528125,1.04525491071429,-0.0148473157775768,0.832609782496351
"219934","2","66ae789f52deda74fd9873ca",356.027981708556,0.00459397320544382,0.402171351649052,0.999,0.0552595333770042,0.0441738542883777,2.13888242254454,0.665955555555556,0.751884615384615,0.0859290598290599,0.63364,0.118244615384615,0.822222222222222,8,12,10,0,0,0,30,0,3,3,6,0,0,3,2.49979887705266,1.6210432158521,1.59530131227795,-0.745391904048421,-1.03763007107735,0.786624286011389,0.57801955355121,0.79309375,0.638590909090909,0.154502840909091,0.49355,0.588833333333333,0.541191666666667,0.210692948717949,0.955826145711622
"219934","4","66ae789f52deda74fd9873ca",356.027981708556,0.00459397320544382,0.402171351649052,0.999,0.0552595333770042,0.0441738542883777,2.13888242254454,0.830012,0.845598648648649,0.0155866486486487,0.768766455696202,0.0768321929524461,0.652777777777778,8,12,10,0,0,0,30,0,3,3,6,0,0,3,2.49979887705266,1.6210432158521,1.59530131227795,-0.745391904048421,-1.03763007107735,0.786624286011389,0.57801955355121,0.853721951219512,0.820764377682403,0.0329575735371088,0.82787,0.858684615384615,0.843277307692308,0.00232134095634096,0.955826145711622
